,ID_CLIENTE,SAFRA_REF,RENDA_MES_ANTERIOR,NO_FUNCIONARIOS
32810,8596605705893456305,2018-10,174917.0,116.0
471485,2397171153213063761,2018-10,208861.0,87.0
87244,792560389712312178,2018-10,712360.0,105.0
81312,7963861799566207637,2018-10,180806.0,138.0
110482,3025708129948185495,2018-10,201646.0,118.0
239802,324916756972236008,2018-10,359690.0,96.0
493315,6941381638534728190,2018-10,553583.0,110.0
194376,252206310123393284,2018-10,126440.0,71.0
29552,6759864637454708017,2018-10,640789.0,119.0
466070,1192891347324061812,2018-10,44691.0,86.0
183018,4661684997487171886,2018-10,426565.0,141.0
474020,1661240395903230676,2018-10,236447.0,93.0
208156,1003144834589372198,2018-10,310030.0,98.0
96078,6926309382371178621,2018-10,276535.0,103.0
20934,7085295800541340563,2018-10,266750.0,90.0
295818,1088521227159442264,2018-10,248774.0,96.0
304277,6581944844073678685,2018-10,404906.0,132.0
284925,5274777191770957761,2018-10,267139.0,129.0
460726,2634859679238614382,2018-10,600765.0,119.0
136879,4749976982519957792,2018-10,92155.0,146.0
161,8716163053080758848,2018-10,330009.0,111.0
197263,3386019519917828299,2018-10,86618.0,122.0
265048,6964108750473070287,2018-10,234914.0,105.0
419018,6091519986999196884,2018-10,306990.0,146.0
14984,3135499551958202113,2018-10,400175.0,99.0
234239,3045840317107313913,2018-10,45507.0,82.0
346532,9108733472015251498,2018-10,59902.0,100.0
390878,4183921942053157552,2018-10,499688.0,97.0
154090,4071158585850879204,2018-10,254207.0,114.0
307441,2335982750277990437,2018-10,445309.0,120.0
17611,4317696664583463091,2018-10,141285.0,119.0
340944,3660744270380078352,2018-10,178218.0,98.0
457930,5635781225931111684,2018-10,672772.0,100.0
23912,4335865859049992260,2018-10,268707.0,125.0
188743,2201150681962815877,2018-10,220028.0,99.0
265002,7910340581026492945,2018-10,74984.0,97.0
382563,2451708306555441014,2018-10,200698.0,84.0
35786,4724876423989598202,2018-10,136336.0,121.0
327008,5897410907783139228,2018-10,198236.0,121.0
139152,2347028805684088098,2018-10,466746.0,117.0
410657,2768068015169423097,2018-10,273632.0,104.0
379866,7751080728852739823,2018-10,110977.0,121.0
379867,3093415403379897112,2018-10,138742.0,97.0
136846,8724731934863284019,2018-10,326627.0,108.0
382557,4045739494965095560,2018-10,92349.0,120.0
72383,3218226066162129945,2018-10,108533.0,94.0
399397,1536087798470875922,2018-10,1007924.0,118.0
421587,5893903674205161232,2018-10,264500.0,92.0
441163,1617695035450525647,2018-10,339699.0,103.0
154089,8245393384938410770,2018-10,587839.0,105.0
340993,1078687383992817574,2018-10,491541.0,134.0
203024,7816319470107777265,2018-10,563902.0,116.0
131037,2606594191222500726,2018-10,324672.0,86.0
107514,7231408738455755015,2018-10,371105.0,97.0
162666,2083323809219952960,2018-10,883110.0,101.0
86703,8015571584405428572,2018-10,231613.0,103.0
90208,3192341047315717823,2018-10,308139.0,92.0
75426,3977861004707764824,2018-10,163802.0,112.0
128026,5358243820364010940,2018-10,65784.0,84.0
194377,2128970218770090704,2018-10,93001.0,88.0
295973,3275327267689584006,2018-10,339273.0,115.0
558500,7848910047105468475,2018-10,1785.0,107.0
234247,8350724667410677464,2018-10,406306.0,106.0
379342,6754039979151386401,2018-10,283851.0,110.0
93158,6582676833651678345,2018-10,220267.0,120.0
101737,1551531256789550891,2018-10,673326.0,105.0
432460,5460280878923715699,2018-10,401074.0,121.0
490559,8198518259946944874,2018-10,210562.0,139.0
501670,665505091521986356,2018-10,1189313.0,101.0
154124,7541360189313243820,2018-10,137110.0,92.0
396622,459290606780222306,2018-10,402617.0,90.0
279324,4495170040746508204,2018-10,459280.0,91.0
214408,8503092146854371576,2018-10,177273.0,102.0
544972,4995217181024687397,2018-10,95696.0,121.0
290553,5029701292539093910,2018-10,340175.0,94.0
365884,2092588065958607289,2018-10,62729.0,123.0
290158,4820852183212661131,2018-10,69778.0,78.0
20960,192916471960784723,2018-10,205810.0,103.0
534182,6795467882769787169,2018-10,202987.0,156.0
402254,903093877129717133,2018-10,436889.0,102.0
151263,968400235888951633,2018-10,116953.0,115.0
468893,3704808902628008971,2018-10,481830.0,105.0
122211,649279100559994713,2018-10,157587.0,115.0
432613,7810315632865163836,2018-10,453582.0,101.0
194370,345447888460137901,2018-10,149528.0,98.0
180084,1958660709350677213,2018-10,46036.0,103.0
474283,5462970244186515758,2018-10,29715.0,110.0
340933,8013668117699219722,2018-10,287094.0,108.0
430100,1357573192598249600,2018-10,32404.0,109.0
340934,6916556752218696485,2018-10,522937.0,127.0
534159,5301988619224057921,2018-10,214823.0,105.0
119269,798425422240919854,2018-10,267021.0,112.0
512493,7031913170099381454,2018-10,534732.0,92.0
9196,3027683745465216663,2018-10,324090.0,102.0
93183,3285246914299291124,2018-10,543747.0,105.0
449289,510795635145114083,2018-10,463255.0,81.0
253731,2022367282554149730,2018-10,851763.0,89.0
159782,7403979270048469991,2018-10,33788.0,118.0
194078,465309249432033993,2018-10,214778.0,95.0
335162,5860276371789140450,2018-10,122852.0,99.0
416209,2508429106201166689,2018-10,323880.0,98.0
139257,4524147234488547993,2018-10,112224.0,118.0
301798,2033394215069562776,2018-10,108267.0,105.0
520619,851897122328714307,2018-10,422915.0,101.0
512503,4795152981525833467,2018-10,64539.0,114.0
26844,8784237149961904,2018-10,499238.0,98.0
307391,7590999900861381526,2018-10,356464.0,121.0
75432,1343530446996409207,2018-10,84579.0,99.0
337842,963687627963462983,2018-10,276469.0,130.0
148345,314309872114206760,2018-10,336540.0,83.0
468908,4972567100282306577,2018-10,572615.0,105.0
377066,4769364850030443969,2018-10,13475.0,112.0
136848,6532139198609901627,2018-10,338432.0,106.0
125045,86110062990790869,2018-10,116807.0,104.0
382156,7176848230239877915,2018-10,144361.0,122.0
284884,3829967475074118757,2018-10,120237.0,123.0
32811,3281818438120834833,2018-10,284521.0,99.0
217241,7671566034617837932,2018-10,627165.0,115.0
371450,1235244772550233980,2018-10,415916.0,87.0
553015,8083157716178259762,2018-10,220027.0,120.0
468895,4714214581184951490,2018-10,182080.0,94.0
304676,6020593949794792044,2018-10,192582.0,121.0
250737,8213533889694327948,2018-10,235656.0,133.0
432883,1683619849073499603,2018-10,490378.0,118.0
239545,8909740532547211288,2018-10,193467.0,109.0
468906,5369576709077493659,2018-10,32331.0,141.0
454910,7120090169052575663,2018-10,129255.0,89.0
270791,2290083177086946553,2018-10,219180.0,104.0
191022,7686361238195690925,2018-10,401618.0,120.0
81310,5067621068959932809,2018-10,409668.0,120.0
182602,5786895437851445408,2018-10,192244.0,124.0
421590,7908414709866823255,2018-10,235172.0,113.0
401834,5880041582322293710,2018-10,158629.0,89.0
310289,1115703227712697214,2018-10,90979.0,87.0
32813,1533755281771668509,2018-10,370410.0,108.0
528668,2032592272238235730,2018-10,373871.0,81.0
318301,6100972975033180377,2018-10,622294.0,95.0
145495,6817075905797098547,2018-10,142802.0,132.0
539474,2735662700719640627,2018-10,82420.0,99.0
174212,3204108603682323936,2018-10,107626.0,90.0
419058,1276604410881911401,2018-10,230386.0,83.0
476984,417157680860985231,2018-10,67616.0,105.0
326592,2119292203323657032,2018-10,95693.0,80.0
368663,7838728548369705327,2018-10,18483.0,0.0
307397,234898976850399181,2018-10,430983.0,122.0
239544,9098842671739010918,2018-10,197845.0,112.0
133937,7710364735942975505,2018-10,285087.0,112.0
379874,2530707686830644666,2018-10,97788.0,109.0
413444,8897340779547593728,2018-10,285283.0,137.0
427411,7347715771145302549,2018-10,111595.0,102.0
385470,5547032541615425352,2018-10,98120.0,89.0
253737,3698481516392183789,2018-10,168831.0,126.0
101479,5726178124659661019,2018-10,518617.0,112.0
47427,4008627434689715639,2018-10,341225.0,121.0
449058,3838562409581494430,2018-10,486945.0,112.0
214430,2493305884832539159,2018-10,357152.0,114.0
217238,7444686668183702737,2018-10,267217.0,122.0
304679,1007951122586612702,2018-10,834377.0,81.0
256501,7436628409157313756,2018-10,180789.0,112.0
162634,696014079855281037,2018-10,288054.0,97.0
287320,8643106054593378360,2018-10,1607710.0,104.0
98965,5864443060004179363,2018-10,120166.0,87.0
463435,1778014915038250584,2018-10,188391.0,95.0
96081,2785178201607654410,2018-10,71075.0,93.0
553000,2900002014851776114,2018-10,138171.0,76.0
53069,7289435138601868544,2018-10,481115.0,120.0
81335,180672270337706285,2018-10,14616.0,94.0
75447,6521201759558790083,2018-10,108537.0,103.0
113462,4395946187332973749,2018-10,97106.0,133.0
107503,5271591321704178730,2018-10,240926.0,87.0
315901,1104269683367198574,2018-10,131943.0,110.0
183014,3095686599956852697,2018-10,115893.0,152.0
136857,5999145415800242177,2018-10,354506.0,102.0
17609,3742264304742819339,2018-10,64222.0,106.0
471493,7750874287225529604,2018-10,408384.0,115.0
242368,8662923640484889291,2018-10,195447.0,118.0
185886,943965556104738606,2018-10,572576.0,114.0
95665,8874257794774679816,2018-10,155764.0,150.0
217244,5613825020130267729,2018-10,437026.0,91.0
236971,3355881107559250653,2018-10,203889.0,105.0
20951,652740132671309295,2018-10,361373.0,89.0
335418,93982185886107798,2018-10,370755.0,124.0
64805,5854364934896993687,2018-10,303832.0,152.0
435636,4569866309119931805,2018-10,299194.0,113.0
177226,511305041047444825,2018-10,431133.0,73.0
180094,7367321179169390502,2018-10,368233.0,105.0
278731,8248484932270772248,2018-10,123201.0,112.0
107547,8854680481766219396,2018-10,140339.0,131.0
449549,4489904752023469353,2018-10,318072.0,113.0
214457,3724562776372632620,2018-10,32825.0,102.0
165246,5503391736465275980,2018-10,127803.0,109.0
20942,6204723742351094322,2018-10,170190.0,81.0
180092,3118683330911759410,2018-10,578399.0,95.0
563351,6969348581033924947,2018-10,235762.0,132.0
72381,2658946240987854807,2018-10,62518.0,127.0
101746,6031976689490342098,2018-10,160707.0,123.0
165521,1507697130807703164,2018-10,603575.0,99.0
539480,8512214463586144353,2018-10,129467.0,91.0
287876,1182975716201409626,2018-10,187049.0,98.0
279313,7485107528960607346,2018-10,180113.0,108.0
396632,7571271990906543121,2018-10,493472.0,96.0
101747,3461222267175472398,2018-10,240502.0,100.0
93170,4935929591787890253,2018-10,379989.0,130.0
327052,5794903898038236832,2018-10,220498.0,116.0
20958,940214356651040716,2018-10,16586.0,83.0
487876,4527499691197377217,2018-10,138645.0,127.0
485169,6784879562354696650,2018-10,698074.0,138.0
399411,3279078057358159966,2018-10,224714.0,130.0
200276,1036256411320325774,2018-10,256249.0,79.0
58979,761746217261797478,2018-10,314225.0,115.0
371019,5176940320835464459,2018-10,149142.0,111.0
179498,5511113649464808344,2018-10,272652.0,101.0
359934,4817816966382229074,2018-10,413945.0,120.0
47398,2380458252615213706,2018-10,77987.0,89.0
553007,4465150716052427320,2018-10,421579.0,76.0
468909,5988277776808227480,2018-10,1020805.0,129.0
107510,4095739077267179172,2018-10,111415.0,117.0
416213,1253437108265925705,2018-10,421300.0,94.0
487883,8895896724713458749,2018-10,76025.0,148.0
354846,1118514612547157551,2018-10,127921.0,90.0
29409,175003104385133396,2018-10,372704.0,74.0
156910,6545052034269841737,2018-10,1301834.0,102.0
83865,1874361799315286610,2018-10,140989.0,113.0
561127,5538710567548269440,2018-10,280426.0,114.0
363074,9052787288251876909,2018-10,27758.0,126.0
368627,8826489829259520138,2018-10,118437.0,120.0
435101,1192810733461560329,2018-10,147248.0,91.0
476988,8529899700094903171,2018-10,284787.0,111.0
338000,2943087245123311166,2018-10,36540.0,87.0
421852,8926565682509268383,2018-10,418584.0,125.0
185881,4284129442855564250,2018-10,226933.0,100.0
360434,5931905128207886847,2018-10,104196.0,116.0
228509,4202876623878743806,2018-10,207679.0,120.0
202986,2466177460692220853,2018-10,240589.0,105.0
84273,4566920105008626302,2018-10,463700.0,83.0
14532,6448580780254847411,2018-10,84123.0,103.0
471495,6828316696355015040,2018-10,251137.0,96.0
432888,6238903426443761049,2018-10,137204.0,97.0
528688,121658372387044248,2018-10,93108.0,90.0
332598,8915958534285799867,2018-10,417668.0,141.0
38731,5136739522477907100,2018-10,319833.0,95.0
455211,4635578010631860111,2018-10,189190.0,79.0
245493,7141263195360679278,2018-10,386589.0,108.0
523271,4512887927067894301,2018-10,350867.0,117.0
335422,8785648114090695180,2018-10,65350.0,113.0
259361,3915426102465954493,2018-10,27699.0,100.0
542274,5048392903148444335,2018-10,68486.0,96.0
528678,3605652314611460806,2018-10,391255.0,85.0
558450,1000372849175668062,2018-10,148377.0,99.0
38732,2012477868296377155,2018-10,120171.0,114.0
379880,4414438591613884911,2018-10,177890.0,103.0
563779,4740535838297269949,2018-10,705274.0,126.0
321219,8332840690177201182,2018-10,248084.0,90.0
267971,5591489215787777256,2018-10,464843.0,134.0
136863,5434353421615275749,2018-10,173074.0,105.0
407923,6217788509719675691,2018-10,92937.0,131.0
17940,1616952665234409442,2018-10,103523.0,104.0
53079,4532469127306079736,2018-10,508947.0,107.0
87254,4614484019183480654,2018-10,359374.0,104.0
438328,5108407319813072955,2018-10,141059.0,94.0
476715,2020646654269061959,2018-10,190386.0,101.0
490518,8123515208041701633,2018-10,376897.0,73.0
487892,369512959135194353,2018-10,567094.0,103.0
6333,7215093571368368138,2018-10,250690.0,109.0
188765,6643358471662528195,2018-10,127889.0,111.0
561081,5752688018135006198,2018-10,1431225.0,100.0
145483,7930925883736021864,2018-10,188741.0,118.0
23934,3228830386980584958,2018-10,429081.0,130.0
349329,187117706370645370,2018-10,92111.0,87.0
185877,3137879241768961145,2018-10,228376.0,110.0
270371,8939476669690489534,2018-10,199113.0,141.0
26866,2645324649046215594,2018-10,98300.0,99.0
180108,687161638293676970,2018-10,282202.0,125.0
427422,8398000036517692656,2018-10,196722.0,106.0
185874,6858769421191999702,2018-10,163910.0,131.0
493323,312543480920432545,2018-10,238674.0,78.0
96093,3248432590399829766,2018-10,140081.0,118.0
84007,8505870778358741102,2018-10,267036.0,107.0
64807,6330043096034525408,2018-10,293604.0,85.0
558458,6098833389547425063,2018-10,451848.0,116.0
148306,7779268298304613772,2018-10,199965.0,119.0
276429,5303720405946805990,2018-10,251333.0,101.0
457952,1308019675417057675,2018-10,434216.0,108.0
168555,7451017400765373278,2018-10,214692.0,99.0
44491,7818340804682162328,2018-10,284683.0,103.0
296251,410843023337872279,2018-10,1007395.0,87.0
324190,8409181491723988567,2018-10,791607.0,130.0
61853,1292049196559782171,2018-10,381180.0,115.0
35805,5042877476420217533,2018-10,535410.0,97.0
84006,7535160686416710323,2018-10,219319.0,88.0
558457,4831988987853936627,2018-10,376442.0,139.0
93182,8889055492416898333,2018-10,119725.0,129.0
217267,7595945751692012281,2018-10,41210.0,116.0
307412,7399534253365121062,2018-10,66725.0,98.0
211535,4993499380140734678,2018-10,254598.0,122.0
340958,7398738404146260251,2018-10,302646.0,96.0
64802,6284433051333854194,2018-10,124240.0,93.0
32827,3970610368027129821,2018-10,503457.0,96.0
165247,824632039241482307,2018-10,337277.0,87.0
185601,4444330375740387073,2018-10,580317.0,96.0
424276,4061297388883391410,2018-10,19722.0,109.0
96096,4785355632922927313,2018-10,128392.0,106.0
273633,3022528659032597047,2018-10,55871.0,104.0
165536,5856610998569876318,2018-10,418695.0,144.0
183026,968199235777440720,2018-10,308947.0,118.0
205845,3382609338395832683,2018-10,237515.0,117.0
41436,4130617254899676131,2018-10,352301.0,105.0
203009,4588313530969303734,2018-10,133971.0,103.0
377074,6134696632487351445,2018-10,458265.0,107.0
197271,682352428813668634,2018-10,289065.0,111.0
165537,4858887739802767402,2018-10,518029.0,129.0
379882,8511588642284189303,2018-10,53465.0,105.0
162659,6337915293429442229,2018-10,612946.0,111.0
476713,7930644815080409701,2018-10,185086.0,100.0
64502,8196449005061156808,2018-10,298445.0,98.0
248276,1368430815953333691,2018-10,419090.0,100.0
279312,7177785309735471560,2018-10,298372.0,114.0
197283,8229446069655666941,2018-10,7798.0,122.0
404710,3480297543931395935,2018-10,546220.0,116.0
504571,7471183491728700531,2018-10,68091.0,100.0
419071,1637960623843047520,2018-10,614699.0,96.0
211537,4919908458022265747,2018-10,625705.0,117.0
130982,7664272163315705419,2018-10,192394.0,94.0
154113,2677901391425651891,2018-10,61039.0,103.0
93198,7070921952745705273,2018-10,147631.0,104.0
171441,5255460548789019114,2018-10,162298.0,105.0
185880,8195468623809753777,2018-10,750065.0,131.0
197275,7770458886439606839,2018-10,471245.0,129.0
558459,3218792504195936313,2018-10,104228.0,98.0
174228,5606267905834401873,2018-10,294283.0,103.0
368639,170089315547146305,2018-10,487079.0,84.0
432618,3156852928909455203,2018-10,214081.0,107.0
251017,2860472732401119424,2018-10,255757.0,80.0
242649,4089244710305890246,2018-10,235637.0,93.0
284902,7719481195372677540,2018-10,191228.0,116.0
262280,9038299527164672091,2018-10,60199.0,108.0
547641,4593070249039532001,2018-10,574343.0,80.0
75443,5918810537171565818,2018-10,518167.0,117.0
41441,6486277549325701534,2018-10,195597.0,107.0
438063,1044568737046072781,2018-10,287995.0,100.0
168611,8252215766413781202,2018-10,134994.0,88.0
11763,7108899417216809461,2018-10,37970.0,112.0
313087,6950439982480713649,2018-10,23625.0,124.0
162663,1553628056929342565,2018-10,200999.0,108.0
504095,7949169060790541229,2018-10,340714.0,108.0
446859,5082813456193598086,2018-10,515486.0,109.0
457955,257162352336759783,2018-10,107226.0,103.0
81349,7167988599372526790,2018-10,136136.0,134.0
460739,8255085612985072878,2018-10,116394.0,120.0
142618,6987942592445950913,2018-10,190932.0,126.0
38736,5522764880180045081,2018-10,21626.0,91.0
338253,1069093308328204542,2018-10,186978.0,86.0
188751,662944582644865942,2018-10,506496.0,118.0
131003,3382624494518753363,2018-10,190056.0,110.0
183031,2250817603281429928,2018-10,586245.0,94.0
466085,4102750661040919723,2018-10,444369.0,88.0
523283,8437257970907722008,2018-10,75859.0,114.0
